map_id,t1,t2,winner,map,date,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,acs_diff,kills_diff,kdr_diff,kadr_diff,kast_diff,rating_diff
122790,1316,6127,1316,5,2023-04-16,-0.1659722222222222,-0.038461538461538436,0.09999999999999987,-0.14031007751937974,0.625,-11.53333333333336,-0.16843074091118293,-0.08152958152958156,-0.15635951350237054,-0.08799999999999997,-0.08358333333333334
163110,1110,466,1110,8,2024-03-31,-0.458041958041958,0.6363636363636364,1.8333333333333335,-1.4448529411764706,-6.0,-22.700000000000017,-0.4401064773735581,-0.2677376171352075,-0.45475234270415,-0.09900000000000009,-0.18999999999999995
163111,1110,466,1110,0,2024-03-31,-0.5307692307692308,0.25,1.8333333333333333,-0.9126984126984127,-1.5,-40.80000000000001,-0.7826086956521738,-0.4443775402679513,-0.5199458076170405,-0.18799999999999994,-0.14200000000000002
163112,1110,466,1110,9,2024-03-31,0.3447640966628309,0.6842105263157895,3.0,-0.24112978524743245,1.0833333333333335,-1.809523809523796,-0.0038768276473195584,0.012215863011794115,0.00430984544801527,0.009809523809523713,0.12721428571428572
160319,2290,1470,1470,0,2024-03-11,-1.2355212355212357,0.13636363636363635,0.25,-1.3186813186813189,-1.4,-59.06666666666669,-1.166666666666667,-0.5509937238493724,-0.9079497907949792,-0.18466666666666676,-0.44866666666666666
160320,2290,1470,1470,6,2024-03-11,-0.914963744232037,0.036363636363636376,-0.4772727272727273,-1.3504273504273505,-1.2000000000000002,-51.54666666666671,-0.937820512820513,-0.5092629546186033,-0.7787190215642099,-0.1830666666666667,-0.4824666666666665
155186,8925,14752,8925,1,2024-01-27,0.39596273291925477,-0.11397058823529413,-10.333333333333332,0.07846153846153847,1.5,25.700000000000017,0.6274509803921569,0.35242078656756837,0.5158426864863237,0.11199999999999999,0.2550000000000001
155187,8925,14752,8925,6,2024-01-27,0.39596273291925477,-0.11397058823529413,-10.333333333333332,0.07846153846153847,1.5,25.700000000000017,0.6274509803921569,0.35242078656756837,0.5158426864863237,0.11199999999999999,0.2550000000000001
139878,7397,7682,7397,0,2023-09-06,1.551282051282051,0.575,1.6,1.0342857142857143,0.5,51.53333333333333,1.0,0.5943181818181819,0.9971590909090908,0.13600000000000012,0.4548333333333334
139879,7397,7682,7397,6,2023-09-06,1.551282051282051,0.575,1.6,1.0342857142857143,0.5,51.53333333333333,1.0,0.5943181818181819,0.9971590909090908,0.13600000000000012,0.4548333333333334
128509,6192,12373,6192,3,2023-04-30,3.1764705882352935,4.285714285714286,-0.33333333333333326,1.3034482758620691,0.25,25.666666666666686,0.7465909090909091,0.48618659420289845,0.844316123188406,0.14066666666666672,0.469
118493,3136,7031,3136,4,2023-06-04,1.580769230769231,2.6,-1.7777777777777777,0.626984126984127,0.0,45.359999999999985,1.0174603174603178,0.5017392220933908,0.7941393485822708,0.07199999999999995,0.3024000000000001
118494,3136,7031,7031,3,2023-06-04,0.25945775535939486,0.11724137931034484,0.4222222222222225,0.22743055555555558,1.3571428571428572,14.559999999999974,0.3192189105858172,0.1639821731215868,0.34164835854623066,0.07085714285714284,0.15211428571428554
118495,3136,7031,7031,7,2023-06-04,3.314102564102564,0.6,-1.7777777777777777,0.7222222222222223,0.5,61.95999999999998,1.4410714285714286,1.037488973831226,1.4286974419288445,0.18399999999999994,0.5274000000000002
118496,3136,7031,3136,1,2023-06-04,0.25945775535939486,0.11724137931034484,0.4222222222222225,0.22743055555555558,1.3571428571428572,14.559999999999974,0.3192189105858172,0.1639821731215868,0.34164835854623066,0.07085714285714284,0.15211428571428554
118497,3136,7031,7031,6,2023-06-04,0.25945775535939486,0.11724137931034484,0.4222222222222225,0.22743055555555558,1.3571428571428572,14.559999999999974,0.3192189105858172,0.1639821731215868,0.34164835854623066,0.07085714285714284,0.15211428571428554
153337,13558,9077,13558,5,2024-03-10,-0.8,0.25,-10.2,0.33333333333333326,0.5,-17.899999999999977,-0.35714285714285765,-0.523809523809524,-0.6325396825396823,-0.126,-0.14700000000000002
153338,13558,9077,13558,6,2024-03-10,1.2615384615384615,1.0833333333333333,0.13333333333333341,0.7948717948717948,1.0,25.900000000000006,0.6595238095238094,0.345388788426763,0.6152802893309224,0.09799999999999998,0.30200000000000005
140841,11863,3722,11863,8,2023-09-09,-0.2136752136752137,-0.10389610389610388,-2.75,0.4707692307692307,1.5,-31.133333333333354,-0.35015527950310554,-0.10616246498599435,-0.32156862745098036,0.018000000000000016,-0.06499999999999995
153182,14532,14533,14533,8,2024-01-13,-1.0096153846153846,0.09523809523809523,0.6666666666666665,-0.5833333333333333,1.5,-28.799999999999983,-0.8095238095238098,-0.46566604127579736,-0.5311444652908068,-0.02200000000000002,-0.32099999999999995
147405,3531,12474,3531,6,2023-11-10,0.26502732240437166,1.5882352941176472,1.4285714285714284,0.09523809523809534,1.7857142857142858,23.360000000000014,0.3687002652519893,0.1144393241167434,0.11336405529953919,0.013600000000000056,0.06740000000000035
147406,3531,12474,3531,1,2023-11-10,-0.7477931904161412,-0.4117647058823529,-2.0714285714285716,-0.7077922077922078,1.7857142857142858,-52.839999999999975,-1.028735632183908,-0.42132505175983437,-0.6720496894409939,-0.13039999999999985,-0.5176
147407,3531,12474,12474,8,2023-11-10,0.7233606557377049,1.5882352941176472,2.4285714285714284,-0.16233766233766234,0.7857142857142857,44.96000000000001,0.8760262725779966,0.39978678038379534,0.6152096659559345,0.0636000000000001,0.3304
147408,3531,12474,12474,4,2023-11-10,-0.04449648711943799,-0.0784313725490196,-0.9047619047619049,-0.542016806722689,0.2857142857142857,-0.23999999999998067,-0.09283819628647239,-0.06998556998557004,-0.03261183261183276,-0.04839999999999989,-0.07659999999999989
147409,3531,12474,3531,2,2023-11-10,0.14002732240437166,0.0326797385620915,0.0952380952380949,-0.24307036247334757,2.6746031746031744,6.28727272727275,0.17670654468683988,0.08309718286381051,0.10032783241651377,0.013781818181818228,0.026763636363636545
