map_id,t1,t2,date,map,winner,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,eco_wr_diff,antieco_wr_diff,fullbuy_wr_diff,acs_diff,kills_diff,assists_diff,deaths_diff,kdr_diff,kadr_diff,kast_diff,rating_diff,mks_diff,clutch_diff,econ_diff
70002,918,4829,2022-02-04,0,918,0.25280373831775704,0.1508771929824561,-0.22033898305084743,-0.01121495327102806,0.11458333333333337,-0.17837837837837844,-0.10869565217391303,-0.14610389610389607,0.04905802562170303,0.0542126876239026,0.18205607476635516,-0.1648693985142583,0.08738866396761136,0.11026002506265667,0.09607438016528912,0.16160203432930706,0.062068965517241406,0.1788617886178862,0.010526315789473726
70003,918,4829,2022-02-04,4,918,0.47807637906647815,0.19722650231124808,0.7323943661971831,-0.06152758132956149,0.6451612903225806,-0.275,-0.5263157894736843,-0.16065573770491803,0.20399397136397887,0.24265998028374267,0.14710042432814707,-0.25068001305625076,0.14995709845092012,0.1520300249677963,0.1677685950413222,0.3577876668785761,0.4172413793103449,0.5161290322580645,0.11409774436090225
144300,6882,1184,2023-10-14,4,1184,-0.05872252747252743,-0.08971850067740478,-0.02722872125857201,0.04601648351648352,-0.10714285714285715,-0.052602436323366475,0.03508771929824561,-0.05212816834050693,-0.024642049736247146,-0.032467532467532444,-0.0854395604395605,0.05494505494505493,-0.03230963660991465,-0.04407038744388139,-0.0278925619834711,-0.052638270820089206,-0.044827586206896454,-0.06986531986531985,-0.016729323308270618
48036,918,6003,2021-08-08,4,918,0.543010752688172,0.2222222222222222,0.7213114754098361,0.4887640449438202,0.48484848484848486,0.72,0.6037735849056604,0.5714285714285714,0.7380557648831954,0.7031606386445096,0.4494623655913978,0.6782464846980977,0.2989868667917448,0.3041811846689895,0.721900826446281,0.6200254291163383,0.5586206896551724,0.6129032258064516,0.506203007518797
48037,918,6003,2021-08-08,0,918,0.5882352941176471,0.34615384615384615,0.7692307692307693,0.5113122171945701,0.7142857142857143,0.65,0.358974358974359,0.6329113924050633,0.7910324039186135,0.7192513368983957,0.5375565610859729,0.6831418958115791,0.3036371237458194,0.3214285714285714,0.7353305785123967,0.6826446280991735,0.7172413793103448,0.6486486486486487,0.4836466165413534
48038,918,6003,2021-08-08,5,918,0.6703910614525139,0.2857142857142857,0.8470588235294118,0.5921787709497207,0.8181818181818182,0.6153846153846154,0.25,0.5571428571428572,0.8606631499623211,0.8076857965126122,0.4916201117318436,0.618822518263859,0.3764102564102564,0.37857142857142856,0.825619834710744,0.7863318499682136,0.6413793103448276,0.56,0.5671052631578947
145381,13919,7386,2023-10-17,0,7386,-0.4975124378109453,-0.288135593220339,-0.7435897435897436,-0.5323383084577115,-0.5161290322580645,-0.7142857142857143,-0.4864864864864865,-0.6521739130434783,-0.7794272795779955,-0.7036031961405096,-0.6308457711442786,-0.7164179104477612,-0.2832347140039448,-0.3159340659340659,-0.7584710743801654,-0.6595677050222506,-0.6206896551724138,-0.5263157894736842,-0.5125939849624059
145382,13919,7386,2023-10-17,4,13919,-0.4861111111111111,-0.2676056338028169,-0.6753246753246753,-0.5231481481481481,-0.3333333333333333,-0.8292682926829268,-0.717948717948718,-0.6607142857142857,-0.7633760361718162,-0.6903058361391695,-0.5574074074074075,-0.7169990503323836,-0.27765664798777384,-0.30028382213812677,-0.7450413223140495,-0.6469802924348379,-0.6689655172413793,-0.3953488372093023,-0.5099624060150376
145383,13919,7386,2023-10-17,8,7386,-0.38372093023255816,-0.3,-0.5925925925925926,-0.3372093023255814,-0.21428571428571427,-0.875,-0.75,-0.7692307692307693,-0.6495855312735493,-0.5954897815362932,-0.4186046511627907,-0.7704233750745378,-0.22291021671826625,-0.23219814241486067,-0.6606404958677687,-0.5239987285441831,-0.5431034482758621,-0.3,-0.4205827067669173
72170,8086,8185,2022-03-04,8,8185,-0.053830227743271286,-0.2142857142857143,0.375,-0.13664596273291924,-1.0,0.5,1.0,-0.16666666666666663,-0.06782215523737754,-0.11826337913294434,-0.422360248447205,0.07771938206720819,-0.08422688422688424,-0.14514189514189516,-0.2086776859504132,-0.07628734901462167,-0.10344827586206896,0.33333333333333337,-0.007518796992481176
