,match_id,t1,t2,winner,date,net_h2h,past_diff,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,eco_wr_diff,antieco_wr_diff,fullbuy_wr_diff,acs_diff,kills_diff,assists_diff,deaths_diff,kdr_diff,kadr_diff,kast_diff,rating_diff,mks_diff,clutch_diff,econ_diff
12,184478,17,8185,False,2023-04-22,-1.0,-2.0,-0.010341936993137901,0.12398373983739841,0.01687598116169553,0.027265711243320334,0.12361466325660697,-0.0434782608695653,-0.034632034632034625,-0.0041684949539271265,0.06363636363633418,0.047781503431066685,0.2153579226450406,0.12768052089831583,-0.027813691011405295,0.015731769821888175,0.0033636363636364575,0.007363636363636239,-0.40909090909091006,-0.09090909090909094,-1.7636363636363654
13,314320,6199,624,True,2024-04-21,-2.0,-2.0,-0.005855630841221204,0.014506769825918808,0.0033399307273626055,-0.007199666102441604,0.0707692307692308,-0.004503050319931812,-0.004527608915906811,-0.015144202840264187,-2.82004357298473,-0.08192332816722825,0.13105073212921003,0.02118957044475467,-0.029991235758106916,0.005100788781770449,-0.004765795206971624,-0.0008747276688454431,-0.7037037037037024,0.055097123606047016,-0.3388888888888886
14,295605,1034,2406,True,2024-02-16,3.0,0.0,0.029449969576059387,0.04824694824694825,0.0010384215991692258,0.011632474747116817,0.01911544227886053,0.024744318181818215,0.01929450757575757,-0.023595549712536523,4.312500000000028,0.031074942113517245,0.2486542088813608,-0.021768051116270115,0.015876834920000915,0.09252503152973368,0.02531249999999996,0.039750000000000174,-0.203125,0.0920378399684667,0.875
15,295611,2359,120,True,2024-02-17,-1.0,11.0,0.0522828596904365,-0.0008814714697067405,0.08360461675051789,0.038158165481606776,0.21413964358749638,-0.04196428571428579,-0.018571428571428572,-0.010867890944565195,6.807864693446049,0.14249982852831566,-0.02658496993529802,-0.2669471181325589,0.12067647629887845,0.14839693734047343,0.025243128964059336,0.07860295983086685,0.22367864693445938,0.02109773515609059,4.802959830866804
16,314327,14,5448,True,2024-04-28,3.0,-1.0,0.017708043094641024,0.045618926911702606,0.0008849557522124796,0.01663088466733581,0.02619047619047621,-0.022482657136850936,-0.008820998278829595,-0.011382038157282448,1.635331010453001,0.03677092040494134,-0.07022034921519449,-0.04199405591158145,0.022362698006907267,0.007149268078634696,0.013361672473867658,0.033012195121951304,1.165505226480839,0.05521885521885517,0.10334494773518088
17,167374,4915,2359,True,2023-02-27,0.0,-1.0,0.02604394005528876,-0.037037037037037035,-0.022482893450635366,-0.011930743489015017,-0.23076923076923073,0.09926470588235292,0.12307692307692308,0.04537205081669693,16.150000000000006,0.3611232358504295,0.13662156263640335,-0.3900771133420635,0.32418104708979234,0.4605696109973678,0.05899999999999994,0.11125000000000007,1.5,-0.19407894736842102,11.04999999999999
18,220845,6387,466,True,2023-07-08,3.0,2.0,0.11822773186409552,0.1246920821114369,-0.006168788554928417,0.02043158861340677,0.36041666666666666,-0.015979189892233348,-0.044571932921447455,-0.05067567567567566,20.517647058823542,0.36329201101928366,0.06887052341597788,-0.40048209366391196,0.23806667440892915,0.31880794716920713,0.058901960784313645,0.2194117647058823,0.5490196078431353,-0.1364372469635628,10.23921568627452
19,318933,397,4915,True,2024-04-25,-2.0,-5.0,-0.02233597828563505,-0.006862017804154297,-0.05155891757792053,-0.009867801915856789,0.045673758865248215,-0.01619140141341413,-0.016821704058037568,0.030239567838409198,-2.0688787185355295,-0.06475427699683989,-0.021855528148434278,0.1023185433940581,-0.049277238705214055,-0.06820830413789447,-0.008115560640732267,-0.059244851258581366,-1.572082379862703,0.029119373776908042,-1.9966819221967924
20,220444,6961,5248,False,2023-06-15,2.0,3.0,0.03345588275994149,-0.06344096899688223,0.1054753608760578,0.03280051455260602,0.0570192467690942,-0.032112706642417055,-0.02963928726640591,-0.02478070175438607,4.179761904761904,0.12091986241695807,-0.06992402378366647,-0.12083572730925951,0.07411568292426551,0.0705323135362661,0.021494047619047496,0.032770833333333416,1.0982142857142847,0.024624624624624614,1.3553571428571587
21,184517,14,5448,True,2023-05-21,1.0,3.0,0.027997364953886716,0.09194139194139189,0.006809848088004222,0.02863831367048919,-0.10666666666666658,-0.028773168578993813,0.001958780446261299,-0.02547692090694309,3.404444444444465,0.07756916996047414,-0.13652832674571802,-0.1361989459815547,0.062446976299929347,0.039881366180657185,0.00072888888888889,0.050244444444444425,0.4859259259259261,-0.006024096385542188,1.8900740740740787
22,283100,2593,8185,True,2023-11-04,1.0,2.0,0.06550082326344986,0.11301300284437221,0.058854946643068784,0.07226046797438329,0.16564156945917285,-0.07268390926436297,-0.06752969717249455,-0.027446127552542277,13.486470588235335,0.29367794445630624,0.006189469744768417,-0.32954528188876386,0.20353310492521626,0.25710449956389625,0.04835294117647049,0.14001176470588272,1.4323529411764717,-0.02586959795211563,4.034705882352945
23,297407,474,7035,True,2024-02-21,1.0,3.0,0.03688918819433579,0.02770553659746544,0.02492025518341312,0.0602983917119449,-0.00021361815754339375,-0.051740890688259156,-0.03947368421052633,0.0018076991550376453,12.339473684210532,0.22807137498278962,-0.01612596554886081,-0.1529273914749778,0.10995476021533912,0.12466145446127275,0.017680701754386186,0.06677017543859676,1.4938596491228076,-0.11390419344964803,4.1200000000000045
24,297405,8877,1184,True,2024-02-25,-2.0,-6.0,-0.07974396035515174,-0.02790349328625691,-0.08978353455532251,0.02589599126869413,-0.1420821218353308,0.03383179759487742,0.02182732878935406,0.03839715421636325,-14.938525641025649,-0.3011577829562553,-0.25494675673283984,0.032912008495324496,-0.09508315732113193,-0.17174287356994777,-0.0310724358974358,-0.09284807692307695,-2.275961538461541,-0.033097980924067905,-4.531346153846165
