,match_id,t1,t2,winner,t1_ban1,t1_ban2,t2_ban1,t2_ban2,t1_pick,t2_pick,remaining,t1_mapwins,t2_mapwins,net_h2h,t1_past,t2_past,odds,best_odds,worst_odds,date,t1_elo,t2_elo,elo_diff
836,184034,188,2355,True,3,4,7,1,0,6,8,2,1,4.0,9,-8,0.9709653092006032,0.9803921568627452,0.9615384615384616,2023-05-19,1641.7608213499116,1426.679302683419,215.08151866649246
889,184061,397,1184,False,0,1,6,3,7,4,8,0,2,-6.0,1,-2,0.3253066787823716,0.3548387096774194,0.2957746478873239,2023-05-19,1447.7393530580432,1510.1191104945358,-62.37975743649258
779,204442,1837,12010,False,3,4,8,1,0,6,7,1,2,-1.0,4,8,0.5102255351681957,0.5412844036697249,0.4791666666666666,2023-05-19,1550.2068183790375,1527.0226985299125,23.184119849124954
572,184036,7386,120,True,8,4,0,1,7,3,6,2,1,,-10,-1,0.1426823881897248,0.1447178002894356,0.140646976090014,2023-05-20,1451.654899851505,1607.0991875364705,-155.4442876849655
459,184515,8185,6199,True,7,3,6,0,4,8,1,2,1,0.0,4,3,0.8514492753623188,0.8695652173913044,0.8333333333333334,2023-05-20,1785.9280463079558,1563.1974949644427,222.73055134351307
519,184516,624,14,True,4,7,8,0,3,6,1,2,0,2.0,8,3,0.84800574919152,0.8695652173913044,0.8264462809917356,2023-05-20,1731.9162033300158,1553.3511176200211,178.56508570999472
87,184518,6199,17,False,3,6,7,1,0,4,8,1,2,-2.0,3,-8,0.2957746478873239,0.2957746478873239,0.2957746478873239,2023-05-21,1556.2475382180023,1445.4925673178877,110.75497090011459
789,184517,14,5448,True,7,6,8,0,4,1,3,2,1,1.0,0,-3,0.4469961856325493,0.4807692307692307,0.4132231404958678,2023-05-21,1544.9194119370234,1571.8649622303717,-26.945550293348333
617,184520,14,17,True,8,4,7,1,3,0,6,2,0,2.0,-1,-5,0.5386798402354425,0.7042253521126761,0.3731343283582089,2023-05-22,1562.157818433448,1466.4269985949643,95.73081983848374
262,184519,8185,624,False,4,8,6,0,3,1,7,0,2,3.0,4,9,0.6447501261988894,0.646643109540636,0.6428571428571428,2023-05-22,1792.8780030543962,1740.3479090130136,52.530094041382654
365,213193,2304,1184,False,1,8,3,7,4,0,6,0,2,4.0,2,-2,0.574468085106383,0.574468085106383,0.574468085106383,2023-05-23,1502.5224389550358,1523.276891493961,-20.754452538925307
152,189051,1034,5248,False,1,7,3,6,8,4,0,1,2,6.0,9,2,0.7468944004216385,0.7995991983967936,0.6941896024464832,2023-05-23,1598.8749895878286,1494.93506378168,103.93992580614872
264,213194,474,2059,True,4,8,7,3,1,6,0,2,1,0.0,3,-5,0.7221063607924922,0.7299270072992701,0.7142857142857143,2023-05-23,1567.9042009176412,1524.363881658583,43.54031925905815
778,189050,2359,2406,False,4,8,6,3,7,0,1,1,2,-1.0,-4,-3,0.48320068372416,0.4845360824742267,0.4818652849740932,2023-05-23,1556.3850756201025,1466.3335673417264,90.0515082783761
759,189053,188,5248,False,8,7,6,4,1,3,0,0,2,6.0,9,4,0.7359988854834216,0.7422680412371134,0.7297297297297298,2023-05-24,1648.9533127837722,1515.5838093462685,133.36950343750368
1107,213196,4915,474,False,4,0,7,6,8,1,3,0,2,-1.0,6,2,0.696861951388509,0.7237569060773481,0.66996699669967,2023-05-24,1603.5010257848458,1581.9095262419578,21.59149954288796
719,189052,6961,2406,True,6,3,7,8,4,0,1,2,0,4.0,4,0,0.8405735678462951,0.8547008547008548,0.8264462809917356,2023-05-24,1743.7824153544682,1486.3901576051092,257.39225774935903
438,197715,6387,2112,True,4,6,1,7,8,3,0,2,1,8.0,10,3,0.8889064475347661,0.8928571428571428,0.8849557522123894,2023-05-24,1736.9412171310241,1463.8458607310845,273.09535639993965
343,213195,2593,1184,True,7,0,3,4,1,8,6,2,1,2.0,10,2,0.9304137095378224,0.9433962264150942,0.9174311926605504,2023-05-24,1736.849350810524,1538.322248880043,198.52710193048097
1314,213199,4915,2304,True,4,8,3,1,7,0,6,2,0,0.0,2,-2,0.7671957671957672,0.7936507936507936,0.7407407407407407,2023-05-25,1586.5079785529317,1487.477081568954,99.03089698397775
1403,213200,1184,2059,True,3,0,7,1,4,8,6,2,1,1.0,3,-4,0.5762543467461501,0.6060606060606061,0.5464480874316939,2023-05-25,1530.5845174590245,1510.3585563342665,20.225961124757987
584,189057,2406,1034,False,6,7,0,3,4,1,8,0,2,-1.0,-4,6,0.3259803921568627,0.3464052287581699,0.3055555555555556,2023-05-25,1480.4645426228235,1578.22624402324,-97.76170140041654
1320,189056,188,2359,True,3,8,7,1,4,6,0,2,1,2.0,5,-4,0.7649635036496351,0.8,0.7299270072992701,2023-05-25,1627.0963186572237,1536.3284853567197,90.76783330050398
217,213197,2593,474,True,7,8,4,3,6,1,0,2,0,2.0,9,3,0.8408705483323913,0.8620689655172414,0.819672131147541,2023-05-26,1744.5870822315424,1598.9025734738718,145.68450875767053
561,189058,188,1034,False,1,8,0,3,6,7,4,1,2,8.0,4,6,0.3734335839598997,0.4047619047619047,0.3421052631578947,2023-05-26,1639.0088770773712,1589.8393231272028,49.16955395016839
1049,189054,6961,5248,True,4,6,7,8,3,0,1,2,1,1.0,5,5,0.7915154548867476,0.819672131147541,0.7633587786259541,2023-05-26,1749.7080303367538,1537.440803472817,212.2672268639369
1427,197719,6387,10979,True,3,8,0,6,7,4,1,2,0,4.0,9,8,0.93466107617051,0.9433962264150942,0.9259259259259258,2023-05-26,1742.4427358264227,1482.5279373654805,259.91479846094217
1154,213201,4915,1184,False,7,1,4,8,6,3,0,0,2,2.0,2,2,0.4676149148183863,0.7549019607843137,0.180327868852459,2023-05-26,1598.0670573047357,1545.6541283152699,52.412928989465854
1148,212525,10725,11058,True,1,7,3,8,0,4,6,2,0,-2.0,4,-6,0.6869941652550349,0.7246376811594204,0.6493506493506493,2023-05-31,1480.3317206068307,1514.7553559070834,-34.42363530025273
1242,219595,1224,1211,False,3,0,7,6,8,4,1,0,2,-1.0,1,-1,0.3900630329996292,0.4252873563218391,0.3548387096774194,2023-06-01,1483.10425031108,1498.8024155138778,-15.698165202797782
742,212526,6675,337,True,1,4,7,8,3,6,0,2,0,7.0,7,-1,0.5477667969049261,0.8771929824561404,0.2183406113537118,2023-06-01,1606.2216740513336,1523.2814078323734,82.94026621896023
503,219599,731,9052,True,1,4,3,7,0,6,8,2,1,-2.0,6,2,0.8849557522123894,0.8849557522123894,0.8849557522123894,2023-06-02,1361.326272357881,1453.1643194367684,-91.83804707888748
220,219600,11981,11985,True,3,8,7,1,6,4,0,2,1,1.0,-2,-3,0.7299270072992701,0.7299270072992701,0.7299270072992701,2023-06-02,1496.8605046933346,1482.0937120430713,14.766792650263369
63,212529,6675,12041,False,8,3,7,0,4,1,6,0,2,-1.0,7,8,0.3701095461658841,0.4444444444444444,0.2957746478873239,2023-06-02,1618.4730728043328,1526.614559481963,91.85851332236984
971,221178,12064,731,False,3,6,4,7,1,8,0,0,2,-3.0,5,9,0.2366412213740458,0.2366412213740458,0.2366412213740458,2023-06-03,1500.0,1381.4597462654333,118.5402537345667
4,212532,9353,11058,False,4,3,6,7,8,1,0,1,2,-2.0,1,-7,0.4661529994496423,0.5652173913043478,0.3670886075949368,2023-06-03,1454.8979013507624,1497.1752559845638,-42.27735463380145
113,221176,1211,4462,True,3,8,1,4,0,6,7,2,0,1.0,3,3,0.6137048192771084,0.625,0.6024096385542169,2023-06-03,1514.0799798405753,1431.7179926475085,82.36198719306685
83,221182,11985,9052,False,4,8,7,3,0,6,1,1,2,-2.0,-2,-1,0.2307692307692308,0.2307692307692308,0.2307692307692308,2023-06-04,1466.7733387897201,1433.030845529216,33.742493260504034
1278,221843,11981,731,False,6,8,3,4,0,1,7,0,2,-2.0,4,9,0.305019305019305,0.3243243243243243,0.2857142857142857,2023-06-06,1512.1808779466858,1402.7163229296054,109.46455501708033
1390,221841,1211,12011,True,3,6,4,8,0,7,1,2,0,,6,3,,0.0,1.0,2023-06-06,1526.356557343377,1482.0723227107867,44.28423463259037
1383,222366,11981,9052,False,6,4,3,1,0,7,8,1,2,,1,-2,,0.0,1.0,2023-06-07,1491.3002818372763,1450.5798776496272,40.72040418764914
184,212534,6675,11058,True,6,3,7,8,0,1,4,2,0,1.0,3,-5,0.8371864929241979,0.8547008547008548,0.819672131147541,2023-06-07,1598.3387193082438,1511.237864743535,87.1008545647087
54,212536,6675,10725,True,7,0,3,1,6,4,8,2,0,1.0,6,3,0.759144237405107,0.7936507936507936,0.7246376811594204,2023-06-08,1610.4095483012559,1497.9118205293503,112.4977277719056
830,222532,11981,12011,True,7,1,3,8,4,6,0,2,0,1.0,-2,-1,,0.0,1.0,2023-06-08,1473.4335774249178,1468.1007144604127,5.332862964505011
589,220297,1184,5248,False,3,0,1,4,6,8,7,0,2,,1,-2,0.3864106907585168,0.3939393939393939,0.3788819875776398,2023-06-10,1564.0496879346383,1530.15757834049,33.89210959414822
810,220290,1034,4915,True,4,1,3,7,0,6,8,2,1,,1,-2,0.5572111504314894,0.5649717514124294,0.5494505494505494,2023-06-11,1608.088667933157,1579.6714976853673,28.417170247789727
1008,220292,1120,14,False,8,1,0,6,3,4,7,1,2,,8,1,0.4833722906927327,0.5192307692307693,0.4475138121546961,2023-06-11,1706.7197440616033,1573.8575300643658,132.8622139972374
351,220296,8185,1837,True,6,4,8,1,7,3,0,2,0,,1,0,0.5456626102489672,0.9433962264150942,0.1479289940828402,2023-06-11,1774.4771690048128,1533.1407320886417,241.33643691617112
1213,220298,8185,5248,False,1,4,6,8,3,0,7,0,2,,1,2,0.4660654959658282,0.6124031007751938,0.3197278911564626,2023-06-12,1780.8620791683825,1547.7134356815973,233.1486434867852
835,220293,1034,14,True,8,4,3,0,6,1,7,2,1,,3,1,0.5322484956352234,0.8695652173913044,0.1949317738791423,2023-06-12,1622.7829193153198,1595.6942823255768,27.08863698974301
1074,220299,1837,1184,False,3,1,7,8,4,0,6,1,2,,-3,-3,0.1836598693855791,0.1869918699186992,0.180327868852459,2023-06-13,1526.755821925072,1546.4938305935311,-19.738008668459088
68,220294,4915,1120,False,4,8,0,3,7,1,6,0,2,,-5,5,0.4622849139655863,0.6598639455782314,0.2647058823529412,2023-06-13,1564.9772463032045,1684.8829918003923,-119.90574549718781
28,220300,8185,1184,True,8,7,6,0,1,3,4,2,1,,-2,-1,0.7275132275132274,0.7407407407407407,0.7142857142857143,2023-06-13,1755.4912964906846,1561.5858383228704,193.90545816781423
1050,220295,14,1120,False,8,1,0,7,3,4,6,0,2,1.0,2,9,0.4050544050544051,0.4594594594594595,0.3506493506493506,2023-06-14,1580.9392385228898,1695.5703919018629,-114.63115337897307
61,220444,6961,5248,False,1,4,7,8,3,0,6,0,2,2.0,6,3,0.682140522054016,0.7032640949554896,0.6610169491525424,2023-06-15,1756.9912554690807,1573.0842183592952,183.9070371097855
614,220443,474,1120,True,7,3,0,1,8,4,6,2,1,2.0,6,9,0.5402669876354087,0.6756756756756757,0.4048582995951417,2023-06-16,1589.24420743901,1706.4749942472974,-117.23078680828735
1473,220442,2593,1034,True,7,4,6,0,3,1,8,2,0,,5,2,0.756019627981285,0.7874015748031495,0.7246376811594204,2023-06-16,1754.245448266404,1637.5379631180067,116.70748514839738
656,220441,624,8185,True,4,7,6,0,1,8,3,2,0,0.0,9,1,0.4431807039905873,0.4608294930875576,0.425531914893617,2023-06-17,1758.748743062597,1763.386178122557,-4.637435059960126
534,220450,1120,6961,True,7,8,0,4,6,3,1,2,0,,5,6,0.3489048265167668,0.3731343283582089,0.3246753246753247,2023-06-17,1685.272278320956,1733.233391790153,-47.96111346919702
19,220449,8185,1034,False,3,0,6,1,4,7,8,0,2,,-2,-1,0.3003913894324853,0.3150684931506849,0.2857142857142857,2023-06-18,1747.1726290275085,1626.7191176779543,120.45351134955422
1090,220446,474,5248,False,7,0,1,6,4,3,8,0,2,,6,3,0.4594988344988344,0.4871794871794871,0.4318181818181817,2023-06-18,1610.4469233653515,1596.8420820382228,13.604841327128725
1212,220445,624,2593,False,4,0,7,3,1,6,8,0,2,2.0,9,5,0.1762711864406779,0.1999999999999999,0.1525423728813558,2023-06-19,1774.9622921576456,1765.0642937064565,9.897998451189096
560,220451,474,1034,False,7,1,3,6,0,4,8,1,2,,2,-1,0.5376895152679906,0.5515695067264574,0.5238095238095238,2023-06-19,1593.8207172981874,1648.054150275304,-54.233432977116536
1357,220452,624,1120,True,4,7,0,1,8,3,6,2,1,1.0,5,4,0.375421822272216,0.3937007874015747,0.3571428571428571,2023-06-20,1758.5065957595293,1703.4670457935733,55.039549965955985
196,220447,2593,5248,True,7,0,1,4,6,3,8,2,1,,5,6,0.7019704433497538,0.7142857142857143,0.6896551724137931,2023-06-20,1781.5199901045728,1613.4682881053868,168.05170199918598
442,220453,1034,624,False,4,8,3,0,6,7,1,1,2,,3,4,0.6322147651006711,0.6644295302013423,0.6,2023-06-21,1661.5766977110477,1771.9929232635861,-110.41622555253844
292,222700,6387,8904,True,6,4,0,8,1,7,3,2,1,,10,9,0.8302328785999724,0.8474576271186441,0.8130081300813008,2023-06-29,1748.2985592431125,1503.8756315379046,244.42292770520794
939,235016,7969,12694,False,7,6,1,8,4,0,3,0,2,,7,4,0.2016539440203562,0.2366412213740458,0.1666666666666666,2023-06-30,1484.9698039244356,1500.0,-15.03019607556439
431,235018,12694,6149,True,1,4,7,3,8,6,0,2,0,,5,1,0.5423280423280423,0.5555555555555556,0.5291005291005292,2023-07-01,1515.3082653556557,1485.6043186364311,29.703946719224632
1199,222703,282,6387,False,0,1,4,8,7,3,6,1,2,,5,9,0.4426018057858853,0.5024875621890547,0.3827160493827161,2023-07-01,1475.2563957993195,1754.5931465478752,-279.3367507485557
313,232917,11195,6675,False,0,3,7,8,4,1,6,0,2,,0,3,0.1606967270684084,0.2063492063492064,0.1150442477876105,2023-07-01,1500.0,1621.4026062612002,-121.40260626120016
207,235023,12694,6882,True,7,3,0,4,8,1,6,2,1,,6,3,0.5368451352907312,0.5555555555555556,0.5181347150259068,2023-07-02,1529.9436712110262,1472.0719439871375,57.87172722388868
769,222705,6387,11348,False,0,8,7,4,3,6,1,0,2,,8,5,0.3563741721854304,0.375,0.3377483443708609,2023-07-02,1759.9329110558667,1500.0,259.9329110558667
856,232919,6675,367,True,1,8,7,3,6,0,4,2,0,,7,5,0.9574857980575407,0.9803921568627452,0.9345794392523364,2023-07-02,1632.0287611541776,1453.4763780853425,178.55238306883507
1432,235029,12694,11479,False,7,1,8,3,0,4,6,0,2,,8,9,0.2118165456463725,0.2366412213740458,0.1869918699186992,2023-07-03,1543.3029568114116,1500.0,43.302956811411605
1423,235566,12685,11980,True,1,8,3,7,6,4,0,2,0,,-2,2,0.8403361344537815,0.8403361344537815,0.8403361344537815,2023-07-03,1500.0,1492.2884503561418,7.711549643858234
379,235567,9052,804,True,0,3,7,6,1,4,8,2,1,-1.0,1,0,0.5747126436781609,0.5747126436781609,0.5747126436781609,2023-07-03,1468.4465820619857,1500.0,-31.553417938014263
757,222707,7313,6387,False,3,0,8,1,6,7,4,0,2,,6,5,0.2129629629629629,0.2592592592592593,0.1666666666666666,2023-07-04,1500.0,1733.7882356627545,-233.78823566275446
414,235569,1224,11981,True,3,0,7,6,1,4,8,2,1,2.0,2,2,0.6027596223674655,0.6172839506172839,0.5882352941176471,2023-07-04,1467.8266859843825,1489.188009294463,-21.36132331008048
492,232893,6675,11001,True,1,8,6,3,4,0,7,2,0,-1.0,7,6,0.4295722713864307,0.4424778761061947,0.4166666666666667,2023-07-04,1640.4609209364946,1509.1338438494574,131.3270770870372
1402,235553,12010,9052,True,7,1,0,3,4,6,8,2,0,,2,3,0.7937007874015748,0.8,0.7874015748031495,2023-07-05,1544.0887848203083,1485.8956888096207,58.19309601068767
1200,235552,1837,12685,False,3,4,7,0,8,6,1,1,2,,-5,0,0.7142163212435233,0.7409326424870466,0.6875,2023-07-05,1511.6638141957328,1515.6449283211903,-3.9811141254574522
383,232894,9447,6675,False,4,1,6,8,3,0,7,1,2,,11,7,0.4693130630630631,0.4791666666666666,0.4594594594594595,2023-07-05,1500.0,1650.6855549307807,-150.68555493078065
230,235555,1120,1224,True,0,6,7,8,1,3,4,2,0,3.0,4,4,0.9618941916389196,0.9803921568627452,0.9433962264150942,2023-07-06,1689.9807182895165,1484.8091736089023,205.17154468061426
946,235554,11328,731,False,4,8,6,7,3,1,0,0,2,,1,9,0.4714676186757405,0.4923857868020305,0.4505494505494506,2023-07-06,1545.0808324991438,1423.596919039015,121.48391346012886
222,235560,1837,9052,True,4,6,0,7,8,3,1,2,0,4.0,-8,2,0.8300041328006613,0.8403361344537815,0.819672131147541,2023-07-07,1495.8471432529523,1472.5507974505863,23.296345802365977
771,235561,11328,1224,True,4,8,7,1,6,0,3,2,0,3.0,-3,4,0.7541478129713424,0.8547008547008548,0.6535947712418301,2023-07-07,1523.7036656999971,1477.293614040377,46.410051659620194
85,220845,6387,466,True,3,1,8,0,6,7,4,2,1,3.0,5,3,0.7169287696577245,0.7246376811594204,0.7092198581560284,2023-07-08,1740.3981227780525,1467.0775856180303,273.32053716002224
1454,235562,12685,11328,False,3,7,4,1,8,6,0,1,2,,-4,-3,0.2015045011715378,0.3464052287581699,0.0566037735849057,2023-07-10,1531.4615992639708,1537.5790257034657,-6.1174264394949205
269,235563,731,1837,True,4,6,7,1,8,3,0,2,1,1.0,5,-5,0.6008661133164923,0.6134969325153374,0.5882352941176471,2023-07-10,1444.9740858381615,1510.7759118221034,-65.80182598394185
463,237649,3531,12694,True,7,1,0,4,6,3,8,2,0,,7,4,0.6176605154796401,0.6329113924050632,0.6024096385542169,2023-07-13,1518.4354033886564,1525.319044107652,-6.8836407189955935
870,237654,12694,2755,True,6,1,7,3,8,0,4,2,1,,1,-1,0.445613338626439,0.4545454545454545,0.4366812227074236,2023-07-14,1509.0020822102426,1500.0,9.002082210242634
1079,232729,7386,2355,False,3,4,8,7,1,6,0,0,2,1.0,-7,-8,0.388327721661055,0.3939393939393939,0.3827160493827161,2023-07-15,1474.3711121652216,1419.4868112495585,54.88430091566306
1336,232731,2406,2355,False,3,7,6,4,8,0,1,1,2,-2.0,-5,-4,0.6045276908465287,0.6309963099630996,0.5780590717299579,2023-07-16,1468.8514635188608,1437.99351023579,30.857953283070856
181,232730,2,120,True,4,6,0,3,8,7,1,2,1,6.0,1,-3,0.68865959863688,0.7194244604316548,0.6578947368421053,2023-07-16,1459.7976318717238,1584.3829752227539,-124.58534335103013
548,232733,2359,2355,False,3,7,0,1,8,6,4,0,2,1.0,-4,-2,0.6453232893910861,0.6610169491525424,0.6296296296296297,2023-07-17,1524.4159269365723,1455.4108466481582,69.00508028841409
728,232732,188,2,True,4,6,1,0,7,3,8,2,1,-1.0,1,0,0.5993396497272466,0.6172839506172839,0.5813953488372093,2023-07-17,1620.759532271417,1481.301111005349,139.45842126606794
739,232734,188,2355,False,3,6,1,8,0,7,4,1,2,5.0,0,2,0.6616841624828845,0.6805111821086263,0.6428571428571428,2023-07-18,1630.6612802605607,1474.5475121178838,156.11376814267692
967,237266,8304,278,True,8,1,4,6,0,3,7,2,0,2.0,4,-9,0.8018474565398679,0.8403361344537815,0.7633587786259541,2023-07-18,1511.0098108221948,1382.2469383286257,128.76287249356915
1060,232736,2,2359,False,0,6,4,1,3,8,7,0,2,-1.0,1,-8,0.656262486191741,0.6815286624203822,0.6309963099630996,2023-07-18,1471.3993630162051,1505.2792614668467,-33.879898450641576
1397,237267,878,918,True,4,3,6,7,8,0,1,2,0,3.0,-2,-1,0.5156831472620946,0.5263157894736842,0.5050505050505051,2023-07-19,1519.3166966606743,1503.410027554579,15.90666910609525
613,237268,17,8304,True,1,0,3,6,7,8,4,2,1,-2.0,-5,4,0.4643395819866408,0.4761904761904761,0.4524886877828054,2023-07-19,1454.7272869640465,1521.3374175484064,-66.61013058435992
591,235364,397,8877,False,0,8,7,3,6,4,1,1,2,-2.0,1,-7,0.5756540501663221,0.5918367346938775,0.5594713656387665,2023-07-19,1434.581572058618,1442.0413015650984,-7.459729506480471
1308,235363,1001,7035,False,0,8,1,6,7,3,4,1,2,2.0,-4,-4,0.4011117088040165,0.408284023668639,0.3939393939393939,2023-07-19,1421.3699831566946,1439.4830110881924,-18.113027931497754
1056,237270,6199,17,True,8,7,1,3,4,0,6,2,0,-3.0,4,-2,0.6081780538302277,0.6211180124223602,0.5952380952380952,2023-07-20,1535.3131069409258,1473.7577578561863,61.55534908473942
214,235365,4915,7035,False,4,3,1,7,6,8,0,0,2,-2.0,-5,-2,0.7647091351470914,0.7727272727272727,0.75669099756691,2023-07-20,1554.289846201734,1454.6496302047196,99.64021599701437
984,237269,5448,878,True,1,7,6,3,8,4,0,2,1,1.0,-5,2,0.5976593163491044,0.6172839506172839,0.5780346820809249,2023-07-20,1554.626555733947,1534.5846788643203,20.041876869626776
568,235366,2304,8877,True,0,4,1,3,7,8,6,2,0,2.0,-3,-4,0.8335648791330925,0.8474576271186441,0.819672131147541,2023-07-20,1475.91800281715,1457.6978211053772,18.22018171177274
432,235371,4915,8877,True,4,1,8,3,0,6,7,2,1,2.0,-5,-7,0.8496543778801844,0.8928571428571428,0.8064516129032259,2023-07-21,1533.8230391088193,1442.5361231360578,91.28691597276156
1385,237272,878,17,False,1,3,8,7,6,4,0,1,2,-2.0,2,-3,0.5301436039970882,0.54337899543379,0.5169082125603864,2023-07-21,1519.5066190203,1460.5631940314663,58.94342498883361
1331,237271,5448,6199,True,8,7,4,1,6,3,0,2,0,-1.0,-2,4,0.4044117647058823,0.4166666666666667,0.3921568627450981,2023-07-21,1569.7046155779674,1548.5076707656458,21.19694481232159
1361,235367,7035,2304,False,3,8,1,6,7,4,0,0,2,-3.0,1,1,0.3522012578616352,0.3710691823899371,0.3333333333333333,2023-07-21,1475.1164372976343,1491.0797007864694,-15.963263488835082
1175,247101,8185,6961,True,3,4,1,7,6,8,0,2,1,-3.0,-3,2,0.4303259765444639,0.4524886877828054,0.4081632653061224,2023-08-06,1725.8375964301586,1715.0386243175358,10.798972112622778
465,247100,474,4915,False,4,6,7,0,3,1,8,0,2,4.0,3,-3,0.6339276153763787,0.646643109540636,0.6212121212121212,2023-08-06,1580.2981698624437,1545.7132615048326,34.584908357611084
1058,247102,4915,8185,False,4,0,7,3,1,8,6,1,2,,1,-4,0.4160708205652025,0.4382022471910112,0.3939393939393939,2023-08-07,1563.3007155554324,1741.340445472752,-178.03972991731962
118,247086,5248,11328,True,3,8,6,4,7,0,1,2,0,,1,2,0.9480589503953988,0.9615384615384616,0.9345794392523364,2023-08-07,1604.6554125458856,1553.2973369139888,51.35807563189678
134,247087,1184,14,True,8,6,3,1,7,4,0,2,0,,-3,-1,0.6046766532700036,0.6211180124223602,0.5882352941176471,2023-08-07,1553.6909566909978,1570.0346361774552,-16.343679486457404
130,247093,2593,5448,True,1,0,7,8,3,4,6,2,0,-1.0,6,2,0.975632971635256,0.9803921568627452,0.970873786407767,2023-08-08,1790.332865664074,1584.7296695382074,205.6031961258666
