map_id,t1,t2,winner,map,date,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,eco_wr_diff,antieco_wr_diff,fullbuy_wr_diff,acs_diff,kills_diff,assists_diff,deaths_diff,kdr_diff,kadr_diff,kast_diff,rating_diff,mks_diff,clutch_diff,econ_diff
134578,188,2359,2359,1,2023-07-22,-0.2977505112474437,-0.2222222222222222,0.23333333333333336,-0.44320113314447585,-0.6666666666666666,0.5,0.5,0.5252525252525253,-0.3781362007168458,-0.39465875370919873,-0.17102298626033735,0.46569713758079395,-0.1815013698630137,-0.19965260990240843,-0.559782608695652,-0.5494223363286264,-0.2926829268292683,0.5,-0.1137724550898203
119187,2059,1184,1184,6,2023-04-05,-0.012171384926207894,0.17792792792792794,-0.13184584178498993,-0.46701821450106384,-0.40909090909090906,0.375,0.2666666666666667,0.09904761904761912,-0.11962365591397871,-0.07426739599346933,-0.02274697539915467,0.04650179666032548,-0.04528504359490285,-0.047347938814384524,-0.13315217391304357,-0.008664955070603664,-0.04878048780487805,-0.20588235294117652,0.0703592814371258
119188,2059,1184,1184,4,2023-04-05,0.15125620800467418,-0.00588235294117645,0.050000000000000044,0.18753854232911293,0.14285714285714285,-0.2857142857142858,-0.13333333333333341,-0.3611111111111111,-0.07078853046594988,-0.020471244877772965,0.18558312170345767,-0.2972274436090225,0.08256630824372763,0.1352870897462927,0.14673913043478273,0.19191270860077014,-0.1951219512195122,-0.3,-0.05988023952095831
151206,6387,4915,4915,0,2023-12-02,-0.035746421267893604,0.014492753623188415,-0.10805860805860812,-0.021004316740860642,0.03703703703703698,0.054545454545454675,0.04999999999999999,-0.04333333333333337,0.010215053763440738,0.006765578635014916,-0.08521976948622782,0.0989035087719297,-0.02797276128441849,-0.05005375228981594,0.004347826086956344,-0.02006846384253323,0.14796747967479665,-0.038461538461538436,-0.13912175648702624
144297,1184,1001,1184,0,2023-10-14,0.2808776198735039,-0.022222222222222227,0.18478260869565222,0.2992631722068825,-0.08333333333333337,0.05555555555555558,-0.0535714285714286,-0.09629629629629628,0.18298771121351773,0.1813709532693118,0.09490057860610855,-0.24665442945443797,0.11930919759247499,0.13410215672634482,0.28105590062111796,0.26769668072620584,0.1933797909407666,0.07894736842105265,0.2254063301967493
135657,5448,878,878,4,2023-07-20,-0.10554154552826349,-0.16666666666666669,-0.10384615384615381,0.23864527471347088,0.2596491228070175,-0.15750915750915762,-0.10666666666666658,0.13756613756613756,0.0010155316606930461,-0.04145410347805512,0.10911453347191816,0.031949211190195476,-0.02758901491545149,-0.00718685413423333,0.05380434782608736,-0.018827556696619518,-0.029268292682926897,-0.09558823529411764,-0.033732534930139474
135658,5448,878,5448,8,2023-07-20,-0.019901241957204774,-0.0727272727272727,0.04040404040404044,-0.09780280522351963,0.05128205128205121,0.08823529411764697,0.17142857142857137,-0.010565424358527808,0.10528673835125449,0.07219367445899966,-0.19517912702080722,0.14208921694480114,-0.012139590854392316,-0.056748071069583086,-0.029891304347825807,-0.008344030808729218,0.06097560975609756,0.10989010989010983,0.011976047904191578
135659,5448,878,5448,0,2023-07-20,-0.2185582822085889,-0.2117647058823529,-0.10363636363636364,0.12093394487162193,0.2914285714285714,-0.045454545454545414,-0.06274509803921569,0.12591374269005853,-0.20459976105137406,-0.15369196415190478,-0.23376912315181508,0.09950657894736852,-0.08586671310809244,-0.12386372173390424,-0.13020833333333345,-0.3132220795892167,-0.24593495934959356,-0.10084033613445376,-0.14121756487025958
144300,6882,1184,1184,4,2023-10-14,-0.06368847680648469,-0.1501580611169652,0.08358208955223889,0.10489738088523703,0.14285714285714285,-0.19677996422182464,-0.13157894736842102,-0.14454210803095194,-0.1284348864994027,-0.11853156007895045,0.08188330406019985,0.024211493808049562,-0.05193095512082854,-0.031713665667500335,0.08568840579710135,-0.08023106546854955,-0.20650406504065036,-0.2289562289562289,-0.09321357285429133
137377,1184,14,1184,1,2023-08-12,-0.04621164041515221,0.01619433198380571,0.16720779220779225,0.006913646576145368,0.16666666666666669,-0.0714285714285714,-0.12068965517241381,-0.021128841607565032,-0.08388803550093865,-0.06074528152702723,0.17506790833747207,0.09962189957652767,-0.058023598820059065,-0.02771734213691523,-0.11645962732919242,-0.07121462192065527,-0.1022067363530778,0.0496894409937888,-0.06130595950955223
137378,1184,14,1184,7,2023-08-12,0.33997955010224945,0.2108036890645586,0.10571428571428576,0.31396312610901844,0.3466666666666666,-0.39393939393939403,-0.3137254901960785,-0.1381642512077295,0.26765232974910375,0.24196340257171114,0.2907944760845719,-0.185792004048583,0.1516087395089658,0.19855996770911163,0.23288043478260836,0.3724326059050066,0.20975609756097566,0.3351724137931035,0.27500000000000013
163158,14,624,624,6,2024-04-07,0.08574399500883842,0.06736983294720156,0.07796658574896476,0.20046125088016603,0.1009214567792891,-0.1461187214611872,-0.0721522115147023,-0.06973732889382168,0.06972179552824694,0.07856503693816942,-0.06970044120877257,-0.23084361995498945,0.10296493439098527,0.09737941881474953,0.08070220841959963,0.12254212767691586,0.03677893921796357,-0.07940199335548181,0.09799448721604388
163159,14,624,624,1,2024-04-07,0.0607533939369323,0.11535523300229183,0.0070133424563805224,-0.03768398590575593,-0.14835164835164832,-0.00454545454545463,0.03658536585365857,0.05872577964925859,0.08347996089931596,0.07260520247136394,-0.18059415382827973,-0.03998153928277515,0.04140350877192993,0.006700843559243396,0.0631422924901182,0.04900221729490018,0.12150776053215066,0.15103338632750396,0.036581382689167045
119199,7035,2304,2304,6,2023-04-07,-0.0198206701274186,0.2820512820512821,-0.5138888888888888,0.18263782959250385,0.3333333333333333,0.0,0.16666666666666663,-0.037518037518037534,0.07706093189964153,0.022369322072586285,0.13695583572512662,0.09536810142765824,-0.025116189744574555,-0.009278610618435969,0.08152173913043484,-0.0590500641848527,0.5853658536585366,0.2916666666666667,-0.1856287425149702
119200,7035,2304,2304,0,2023-04-07,0.3162279833762121,0.22151898734177217,0.323943661971831,0.13258589966188436,0.23809523809523808,0.13157894736842102,0.026315789473684237,-0.18408382894364203,0.07939068100358436,0.08038671388915486,0.35402075758244117,-0.19247665534804762,0.0939723983588213,0.1639569665986499,-0.10923913043478232,0.2278562259306803,0.1609756097560976,-0.35,0.09041916167664682
164157,2059,14419,14419,6,2024-04-26,0.10700590549443703,0.15886699507389163,0.11264141662567628,-0.03218376554110825,0.011627906976744207,-0.19555555555555548,0.0,0.16451119454874147,0.1935483870967744,0.17275098471968478,0.24121000079977362,-0.01158376937270105,0.06689808187804178,0.09667701415903701,0.13315217391304357,0.09938777525427075,0.10506566604127578,0.11904761904761912,0.24228466144633815
164158,2059,14419,2059,2,2024-04-26,0.13045795377083716,-0.10256410256410253,0.14777327935222673,-0.22932520505841625,0.5,-0.36956521739130443,-0.04545454545454547,-0.0797258297258298,0.15555555555555595,0.12585798639211104,0.42977301832546994,-0.03128654970760241,0.06119940029985004,0.13137968830710695,-0.055434782608695575,0.20243902439024408,0.25853658536585367,0.2763157894736842,0.1676646706586827
164159,2059,14419,2059,9,2024-04-26,0.13995361119757405,0.058461538461538454,0.20346320346320346,-0.005906585127247017,0.5324675324675325,-0.35897435897435903,-0.4263736263736264,0.058956916099773146,0.09358821186778188,0.11329483698951474,-0.07882088774882842,-0.12581563872857263,0.07763207959396316,0.06514304017462587,0.304951690821256,0.16559691912708585,0.005420054200541986,0.11290322580645162,0.05721889554224886
163149,918,5448,5448,9,2024-04-06,0.2581615206678065,0.3888888888888889,0.125,-0.14626329354943582,0.5555555555555556,-0.26923076923076916,-0.33333333333333337,0.0039039039039040243,0.06152927120669063,0.10966337500608067,-0.1735232611389905,-0.18934426229508186,0.0877033492822966,0.061919504643962876,0.0452898550724639,0.10569105691056928,0.14634146341463414,0.39999999999999997,0.033932135728542694
163150,918,5448,918,5,2024-04-06,0.19076015875613525,0.03125,0.007575757575757569,0.24262986097415776,-0.3247863247863248,0.24038461538461542,0.13157894736842102,-0.3016411997736276,0.08019713261648735,0.05674663927764012,0.2300313056731889,-0.13029768631076713,0.05418621515422366,0.09414291038100984,0.1019021739130434,0.1065468549422337,0.2723577235772358,0.125,-0.0763473053892217
